iteration,L_upper,delta_L_delay_um,L_lower,Delta_L,objective,grad_L_upper,grad_delta_L_delay_um,channel1_transmission,channel1_crosstalk,channel1_insertion_loss_db,channel1_flatness_var,channel2_transmission,channel2_crosstalk,channel2_insertion_loss_db,channel2_flatness_var
104,25.875719409190214,15.07760067369185,41.07760067369185,15.201881264501633,2.3083343505859375,0.23129582405090332,-0.3626730740070343,0.6725111603736877,0.20488396286964417,1.7485883235931396,0.005422129295766354,0.8056569695472717,0.0640769675374031,0.9416163563728333,0.0009173239814117551
105,25.875713280278863,15.077380875779374,41.077380875779376,15.201667595500513,2.308494806289673,0.6429111957550049,-0.9916724562644958,0.6724047064781189,0.2049333155155182,1.7487471103668213,0.005311564076691866,0.8053358197212219,0.06437121331691742,0.9434038996696472,0.0009339354583062232
106,25.87567579950617,15.077230379979968,41.077230379979966,15.201554580473797,2.3086211681365967,0.8538327217102051,-1.3486928939819336,0.6723292469978333,0.2049705982208252,1.7489147186279297,0.005244409199804068,0.8051534295082092,0.06453248113393784,0.9444239735603333,0.0009451982332393527
107,25.87559927427577,15.077160293470955,41.07716029347095,15.201561019195182,2.3086464405059814,0.8505525588989258,-1.408925175666809,0.6722950339317322,0.20498815178871155,1.7490543127059937,0.005227104295045137,0.8051455616950989,0.06452774256467819,0.9444775581359863,0.0009489916265010834
108,25.87548739275445,15.07716622502072,41.07716622502072,15.201678832266268,2.3085837364196777,0.6347813606262207,-1.1776859760284424,0.6722970604896545,0.204991415143013,1.7491867542266846,0.005257097072899342,0.8052994608879089,0.06437040120363235,0.9436339735984802,0.0009454783285036683
109,25.875354207973718,15.07722981423237,41.07722981423237,15.20187560625865,2.3084495067596436,0.2720654010772705,-0.7440548539161682,0.6723270416259766,0.20498289167881012,1.7493010759353638,0.005320919211953878,0.8055616021156311,0.06410986185073853,0.9421886801719666,0.0009366795420646667
110,25.875219980872448,15.077324284818895,41.07732428481889,15.202104303946445,2.3083765506744385,-0.15450191497802734,-0.21368563175201416,0.6723712682723999,0.20496916770935059,1.74941086769104,0.005402775015681982,0.805874228477478,0.06380236148834229,0.9404639005661011,0.0009253937751054764
111,25.87510646170314,15.077420382131468,41.077420382131464,15.202313920428324,2.3084208965301514,-0.5427789688110352,0.27643945813179016,0.6724111437797546,0.2049579918384552,1.7495299577713013,0.005480627063661814,0.8061602711677551,0.06352259963750839,0.9388850331306458,0.0009149460820481181
112,25.87503156698424,15.077493415963547,41.077493415963545,15.202461848979304,2.3085291385650635,-0.8154947757720947,0.625677764415741,0.6724411249160767,0.2049490064382553,1.7496150732040405,0.0055379620753228664,0.8063651323318481,0.06332254409790039,0.9377554655075073,0.0009073532419279218
113,25.87500574517959,15.077527927993657,41.07752792799366,15.202522182814068,2.308542490005493,-0.9316933155059814,0.7778475284576416,0.672455906867981,0.20494437217712402,1.7496416568756104,0.005563270766288042,0.8064490556716919,0.06324309855699539,0.937292218208313,0.0009041783632710576
114,25.875030491843006,15.0775197550085,41.0775197550085,15.202489263165496,2.308474063873291,-0.8670156002044678,0.7026349902153015,0.6724541783332825,0.20494331419467926,1.749594807624817,0.0055513521656394005,0.8064047694206238,0.06328673660755157,0.937535285949707,0.0009054096299223602
115,25.875097830373075,15.077476629300694,41.07747662930069,15.202378798927615,2.308483839035034,-0.6681437492370605,0.4577304720878601,0.6724353432655334,0.20494844019412994,1.7495275735855103,0.005512405186891556,0.8062543272972107,0.06343510001897812,0.9383637309074402,0.0009104444761760533
116,25.875193522521393,15.077414250785994,41.07741425078599,15.2022207282646,2.3083996772766113,-0.3749055862426758,0.09673524647951126,0.6724116206169128,0.20495213568210602,1.7494035959243774,0.005455355625599623,0.8060450553894043,0.06364188343286514,0.9395164847373962,0.0009175528539344668
117,25.875299658783145,15.077352889236934,41.077352889236934,15.202053230453789,2.3083999156951904,-0.06222391128540039,-0.2847827970981598,0.6723842024803162,0.2049613893032074,1.74929940700531,0.0053973086178302765,0.8058174252510071,0.06386671215295792,0.940770149230957,0.0009251075680367649
118,25.875398884435093,15.0773120971569,41.0773120971569,15.201913212721806,2.3084046840667725,0.19739270210266113,-0.5905799865722656,0.672368049621582,0.2049625664949417,1.749186396598816,0.005352500826120377,0.8056294322013855,0.06405340880155563,0.941804826259613,0.0009309579618275166
119,25.875478164078324,15.077305805541116,41.077305805541116,15.201827641462792,2.3084359169006348,0.35458993911743164,-0.7605268955230713,0.6723663210868835,0.20496006309986115,1.7490874528884888,0.005329876206815243,0.805517852306366,0.06416841596364975,0.9424167275428772,0.0009336186340078712
120,25.8755310247365,15.077339680461021,41.07733968046102,15.201808655724523,2.3084590435028076,0.3831446170806885,-0.7581315636634827,0.6723809838294983,0.20495332777500153,1.749014139175415,0.005334567744284868,0.8055046796798706,0.06418870389461517,0.9424842596054077,0.0009322998812422156
121,25.87555839655224,15.07740991447445,41.07740991447445,15.201851517922211,2.308349847793579,0.3027169704437256,-0.6119898557662964,0.6724199056625366,0.20493173599243164,1.748900294303894,0.0053634196519851685,0.8055749535560608,0.0641283318400383,0.9420900344848633,0.0009274864569306374
122,25.875566940615997,15.077505518147724,41.077505518147724,15.201938577531728,2.3083319664001465,0.13441896438598633,-0.349060595035553,0.672463595867157,0.20491203665733337,1.7488449811935425,0.005410805810242891,0.8057076334953308,0.06400777399539948,0.9413504600524902,0.0009202105575241148
123,25.875567439639873,15.077610333136892,41.07761033313689,15.202042893497016,2.3083348274230957,-0.06064486503601074,-0.05102088302373886,0.6725120544433594,0.20488981902599335,1.7487901449203491,0.005464605521410704,0.8058656454086304,0.0638635978102684,0.9404731392860413,0.0009123653871938586
124,25.875571163980684,15.077707774206628,41.07770777420663,15.202136610225946,2.3083131313323975,-0.24368071556091309,0.2280605584383011,0.6725581288337708,0.20486748218536377,1.7487283945083618,0.005513708107173443,0.8060038685798645,0.0637357085943222,0.9397057294845581,0.0009055929258465767
125,25.87558773910046,15.077783722764597,41.07778372276459,15.202195983664133,2.308328628540039,-0.351790189743042,0.40945491194725037,0.6725953817367554,0.20484980940818787,1.7486587762832642,0.0055493819527328014,0.8060992360115051,0.06365080922842026,0.9391760230064392,0.0009006676846183836
126,25.875621870097497,15.077830507618593,41.07783050761859,15.202208637521096,2.3083691596984863,-0.3777141571044922,0.47841042280197144,0.6726154088973999,0.20483934879302979,1.748605489730835,0.005565352272242308,0.8061268925666809,0.06363020092248917,0.9390196800231934,0.0008983964798972011
127,25.87567336542989,15.07784714334202,41.07784714334202,15.20217377791213,2.3083691596984863,-0.3177027702331543,0.4325712025165558,0.6726226806640625,0.20483431220054626,1.748537302017212,0.0055612847208976746,0.8060864806175232,0.06367460638284683,0.9392390251159668,0.0008987163309939206
128,25.87573734526522,15.077838890403267,41.07783889040327,15.20210154513805,2.3083322048187256,-0.18237042427062988,0.28439396619796753,0.6726242303848267,0.20482967793941498,1.7484277486801147,0.00554089667275548,0.8059921860694885,0.06377070397138596,0.9397553205490112,0.000900822808034718
129,25.875805219052445,15.07781605774482,41.07781605774482,15.202010838692374,2.3083248138427734,-0.01718926429748535,0.09281006455421448,0.6726152300834656,0.2048313319683075,1.7483474016189575,0.005512556992471218,0.805874228477478,0.06388995796442032,0.9404042363166809,0.0009043364552780986
130,25.87586750885736,15.077790385640904,41.0777903856409,15.201922876783541,2.308347463607788,0.1463792324066162,-0.10017615556716919,0.672605574131012,0.20483209192752838,1.7482717037200928,0.00548390531912446,0.8057575821876526,0.06400570273399353,0.9410455822944641,0.0009078542934730649
131,25.875915664037514,15.077772646191924,41.077772646191924,15.20185698215441,2.3083322048187256,0.2678260803222656,-0.24210815131664276,0.6725974678993225,0.20483502745628357,1.7482213973999023,0.005462816916406155,0.8056687116622925,0.06409577280282974,0.941534698009491,0.0009104079799726605
132,25.875944234595185,15.077769865443512,41.077769865443514,15.20182563084833,2.3083667755126953,0.32263970375061035,-0.30136096477508545,0.6725940704345703,0.20483596622943878,1.74820077419281,0.005454042460769415,0.8056297302246094,0.06413619965314865,0.9417484402656555,0.0009113829582929611
133,25.875951975168913,15.0777839116059,41.0777839116059,15.201831936436985,2.3083436489105225,0.3122105598449707,-0.2784075438976288,0.6726022362709045,0.20483173429965973,1.7481740713119507,0.005459490232169628,0.8056401610374451,0.06412734091281891,0.941689670085907,0.0009106342913582921
134,25.87594140706847,15.07781196287212,41.07781196287212,15.201870555803648,2.308324098587036,0.23965048789978027,-0.17717118561267853,0.6726171374320984,0.20482417941093445,1.7481597661972046,0.005476619582623243,0.8056945204734802,0.06407604366540909,0.941389262676239,0.0009084707126021385
135,25.87591832336774,15.077847122515402,41.0778471225154,15.201928799147662,2.3082962036132812,0.1297609806060791,-0.030821429565548897,0.6726317405700684,0.20481804013252258,1.748179316520691,0.005500050727277994,0.8057779669761658,0.06399503350257874,0.9409292936325073,0.0009054607944563031
136,25.875890108522253,15.077880605158125,41.07788060515813,15.201990496635876,2.3083696365356445,0.016855478286743164,0.11612606793642044,0.6726450324058533,0.20481325685977936,1.7482112646102905,0.005524501670151949,0.8058604001998901,0.06391342729330063,0.9404741525650024,0.0009024425526149571
137,25.875863656006015,15.07790437518882,41.07790437518882,15.202040719182808,2.3083136081695557,-0.07358765602111816,0.23181100189685822,0.6726564764976501,0.20480863749980927,1.7482279539108276,0.005543357692658901,0.8059334754943848,0.06384371966123581,0.9400721788406372,0.0009000911959446967
138,25.875843960997493,15.077912860466054,41.07791286046606,15.202068899468564,2.3083178997039795,-0.13185381889343262,0.3006710410118103,0.672663152217865,0.20480532944202423,1.748232126235962,0.005553048569709063,0.8059697151184082,0.06380671262741089,0.9398725628852844,0.0008989386260509491
139,25.875833730681187,15.077903611288328,41.07790361128833,15.20206988060714,2.308365821838379,-0.13115286827087402,0.29036417603492737,0.67265385389328,0.2048116773366928,1.748280644416809,0.005550542380660772,0.8059694170951843,0.06380505859851837,0.9398746490478516,0.0008992246584966779
140,25.875832040558542,15.07787885649805,41.077878856498046,15.202046815939504,2.3083155155181885,-0.08752059936523438,0.2230140119791031,0.6726452112197876,0.20481465756893158,1.748275637626648,0.005537960212677717,0.8059349060058594,0.06383690983057022,0.9400661587715149,0.0009008394554257393
141,25.875835572870454,15.07784384904066,41.07784384904066,15.202008276170208,2.3083391189575195,-0.013842582702636719,0.11418121308088303,0.6726274490356445,0.20482467114925385,1.748300313949585,0.0055191656574606895,0.8058776259422302,0.06389138847589493,0.9403830766677856,0.0009033336536958814
142,25.875839567247034,15.077805725026144,41.077805725026145,15.201966157779111,2.308336019515991,0.06393146514892578,-0.001431069802492857,0.6726102828979492,0.20483164489269257,1.748311996459961,0.005498635582625866,0.8058149218559265,0.06394939869642258,0.9407297968864441,0.0009059940348379314
143,25.875839452084758,15.077771365737206,41.077771365737206,15.201931913652448,2.308335781097412,0.1284627914428711,-0.09905362129211426,0.6725944876670837,0.20483924448490143,1.7483304738998413,0.005481079686433077,0.805763840675354,0.06399673223495483,0.9410127997398376,0.0009083310142159462
144,25.875831837750553,15.077746005777083,41.07774600577709,15.201914168026534,2.3083105087280273,0.1632246971130371,-0.15913933515548706,0.6725835204124451,0.20484502613544464,1.7483463287353516,0.0054695517756044865,0.8057356476783752,0.06402093917131424,0.9411697387695312,0.0009098798036575317
145,25.87581538122584,15.077732255128947,41.07773225512895,15.201916873903109,2.308326244354248,0.1597132682800293,-0.16779360175132751,0.6725759506225586,0.20484913885593414,1.7483803033828735,0.0054664514027535915,0.8057340383529663,0.06402017176151276,0.9411799311637878,0.0009103232878260314
146,25.87579110883432,15.077729525824836,41.077729525824836,15.201938416990515,2.3083086013793945,0.12331843376159668,-0.13342176377773285,0.6725741028785706,0.20485064387321472,1.7484108209609985,0.005470230244100094,0.8057597279548645,0.06399289518594742,0.9410399794578552,0.000910004077013582
147,25.875761893522576,15.077734795433093,41.077734795433095,15.20197290191052,2.3082735538482666,0.058071136474609375,-0.060271576046943665,0.6725788116455078,0.2048492431640625,1.7484313249588013,0.005480688065290451,0.8058064579963684,0.06394541263580322,0.9407835602760315,0.0009086835198104382
148,25.875732058335114,15.07774306236018,41.07774306236018,15.202011004025064,2.308314323425293,-0.014007568359375,0.022834721952676773,0.6725804209709167,0.2048507034778595,1.7484790086746216,0.0054925838485360146,0.8058566451072693,0.0638950988650322,0.9405074715614319,0.0009073215769603848
149,25.87570594328398,15.077749196120026,41.077749196120024,15.202043252836045,2.3083181381225586,-0.06949424743652344,0.08526799082756042,0.6725808382034302,0.20485185086727142,1.7485209703445435,0.005501829087734222,0.8058985471725464,0.06385365128517151,0.9402777552604675,0.000906276167370379
150,25.875686507942444,15.07774973905123,41.07774973905123,15.202063231108784,2.3083035945892334,-0.10625481605529785,0.12401532381772995,0.6725830435752869,0.20485088229179382,1.748533010482788,0.005507173482328653,0.8059225082397461,0.06382787227630615,0.9401463270187378,0.000905737339053303
151,25.87567532599828,15.077742935122846,41.07774293512284,15.202067609124562,2.3082876205444336,-0.11689043045043945,0.1285552829504013,0.672579824924469,0.20485293865203857,1.7485514879226685,0.005506669636815786,0.8059295415878296,0.0638195127248764,0.9401082396507263,0.0009057489805854857
152,25.87567226180668,15.077729201477716,41.077729201477716,15.202056939671035,2.308335065841675,-0.09632086753845215,0.09420488774776459,0.6725683808326721,0.20485994219779968,1.7485939264297485,0.005500013940036297,0.8059087991714478,0.063837930560112,0.9402233362197876,0.0009067638893611729
153,25.87567531217152,15.077711217056873,41.07771121705687,15.202035904885353,2.3083109855651855,-0.05719947814941406,0.03742989897727966,0.6725635528564453,0.20486021041870117,1.7485778331756592,0.005490272305905819,0.8058810830116272,0.06386377662420273,0.9403769373893738,0.0009080481831915677
154,25.87568153424668,15.077692749082244,41.077692749082246,15.202011214835565,2.30832576751709,-0.013245105743408203,-0.024122029542922974,0.6725539565086365,0.20486488938331604,1.748587965965271,0.005479405168443918,0.8058428764343262,0.06389961391687393,0.9405884742736816,0.0009096182766370475
155,25.875687959354337,15.077677508700353,41.077677508700354,15.201989549346017,2.308289051055908,0.03130817413330078,-0.0850098505616188,0.6725487112998962,0.20486699044704437,1.7485733032226562,0.005469389259815216,0.8058152794837952,0.06392708420753479,0.9407414793968201,0.0009107415680773556
156,25.875691851089762,15.077668833380558,41.07766883338056,15.201976982290795,2.3083083629608154,0.05709648132324219,-0.11941482126712799,0.6725440621376038,0.20486927032470703,1.7485761642456055,0.005463820416480303,0.8057950139045715,0.06394629925489426,0.9408532381057739,0.0009115805150941014
157,25.875691868683745,15.07766817154075,41.07766817154075,15.201976302857005,2.3083207607269287,0.05897998809814453,-0.12264370918273926,0.6725431084632874,0.20487035810947418,1.7485800981521606,0.005463315639644861,0.8057926297187805,0.06394753605127335,0.9408661723136902,0.0009116688743233681
158,25.875688259715993,15.077674966053392,41.077674966053394,15.2019867063374,2.3083040714263916,0.036809682846069336,-0.0933687761425972,0.6725475192070007,0.20486800372600555,1.7485743761062622,0.005468130577355623,0.8058091402053833,0.06393200159072876,0.9407749176025391,0.0009110178216360509
159,25.875682730525522,15.077686748942524,41.077686748942526,15.202004018417004,2.308324098587036,0.0036666393280029297,-0.04816771298646927,0.6725518107414246,0.2048666775226593,1.7485841512680054,0.005475766025483608,0.8058339357376099,0.06390921771526337,0.9406381249427795,0.0009099975577555597
160,25.875677510461458,15.077700312644323,41.077700312644325,15.202022802182867,2.308321237564087,-0.03226041793823242,0.002018214203417301,0.6725576519966125,0.20486395061016083,1.7485865354537964,0.00548413023352623,0.805862307548523,0.06388209760189056,0.9404812455177307,0.0009088705410249531
161,25.8756747995078,15.077712438319884,41.077712438319885,15.202037638812087,2.3082871437072754,-0.059133052825927734,0.04057261347770691,0.6725655198097229,0.20485930144786835,1.7485675811767578,0.005490782670676708,0.8058834075927734,0.06386186182498932,0.9403643012046814,0.0009079701849259436
162,25.875676035216987,15.077720909302519,41.07772090930252,15.202044874085534,2.3082780838012695,-0.07445430755615234,0.06364931166172028,0.6725676655769348,0.20485882461071014,1.7485722303390503,0.005494588520377874,0.8058927655220032,0.06385313719511032,0.9403125047683716,0.0009074449189938605
163,25.875681804774807,15.077724657016853,41.07772465701685,15.202042852242045,2.3083136081695557,-0.07178378105163574,0.06482651084661484,0.6725702881813049,0.2048574984073639,1.748557448387146,0.005495166871696711,0.8058894276618958,0.06385641545057297,0.9403298497200012,0.0009072963148355484
164,25.875691516304343,15.077724054174503,41.0777240541745,15.20203253787016,2.3083138465881348,-0.04837155342102051,0.0405166819691658,0.6725703477859497,0.20485709607601166,1.7485473155975342,0.00549316918477416,0.8058796525001526,0.06386648863554001,0.9403833746910095,0.0009075450361706316
165,25.875703329021327,15.077721009724145,41.077721009724144,15.202017680702816,2.3082852363586426,-0.0202634334564209,0.007483588065952063,0.672566831111908,0.20485880970954895,1.7485485076904297,0.005488583352416754,0.8058596253395081,0.06388739496469498,0.9404934644699097,0.0009080263553187251
166,25.875715274512913,15.07771779742729,41.07771779742729,15.202002522914377,2.308316946029663,0.006757497787475586,-0.022608302533626556,0.6725665926933289,0.20485779643058777,1.748526930809021,0.005483908113092184,0.8058396577835083,0.06390737742185593,0.9406031370162964,0.0009087232174351811
167,25.87572563259875,15.077716301126603,41.0777163011266,15.201990668527849,2.3082900047302246,0.024785280227661133,-0.0427098385989666,0.6725686192512512,0.20485615730285645,1.7484958171844482,0.005480256397277117,0.8058239817619324,0.06392368674278259,0.9406891465187073,0.0009091325919143856
168,25.87573341036246,15.077717611415379,41.07771761141538,15.20198420105292,2.3083202838897705,0.03807330131530762,-0.054986622184515,0.6725695729255676,0.2048545628786087,1.7484817504882812,0.00547866290435195,0.805813193321228,0.06393448263406754,0.9407486319541931,0.000909341499209404
169,25.875738006074105,15.077722231872775,41.07772223187278,15.201984225798672,2.3083231449127197,0.03856301307678223,-0.05180409923195839,0.6725692749023438,0.2048553228378296,1.7484912872314453,0.005480251275002956,0.8058165907859802,0.06393231451511383,0.9407286643981934,0.0009089034865610301
170,25.875739689505696,15.077729652483754,41.077729652483754,15.201989962978057,2.3083317279815674,0.02794170379638672,-0.03458044305443764,0.6725717782974243,0.204854354262352,1.7484896183013916,0.005483293440192938,0.8058249354362488,0.06392518430948257,0.9406824111938477,0.0009085414931178093
171,25.87573941693359,15.077738527977,41.077738527977004,15.201999111043413,2.308302402496338,0.009324073791503906,-0.006125470623373985,0.6725783944129944,0.20485086739063263,1.7484686374664307,0.005487858317792416,0.8058400750160217,0.06391165405511856,0.9405987858772278,0.0009078788571059704
172,25.87573857078541,15.077746927909452,41.07774692790945,15.202008357124043,2.3083178997039795,-0.00759124755859375,0.01848444528877735,0.6725807189941406,0.20485064387321472,1.748478651046753,0.005492947064340115,0.8058547377586365,0.06389757245779037,0.9405177235603333,0.0009071328095160425
173,25.87573829692629,15.077753341424543,41.07775334142454,15.20201504449825,2.30832839012146,-0.019129276275634766,0.03601422905921936,0.6725834012031555,0.20484879612922668,1.7484761476516724,0.0054961261339485645,0.8058624267578125,0.06389052420854568,0.9404745101928711,0.0009067220380529761
174,25.875739288522926,15.07775684437056,41.07775684437056,15.202017555847636,2.308330774307251,-0.025034427642822266,0.04591820761561394,0.6725855469703674,0.20484735071659088,1.7484705448150635,0.005497870035469532,0.805866539478302,0.0638873502612114,0.940451979637146,0.0009066431084647775
175,25.87574181009435,15.077757081365002,41.077757081365,15.20201527127065,2.3083279132843018,-0.020220279693603516,0.04101456701755524,0.672585666179657,0.20484726130962372,1.7484668493270874,0.005497212987393141,0.8058637976646423,0.06389021128416061,0.9404677152633667,0.0009067488135769963
176,25.87574540425204,15.077754674094512,41.077754674094514,15.202009269842474,2.30830717086792,-0.007582187652587891,0.026081889867782593,0.6725844740867615,0.20484767854213715,1.7484627962112427,0.005494830198585987,0.8058575987815857,0.06389646977186203,0.9405011534690857,0.0009069073130376637
177,25.87574914463902,15.077750828800074,41.07775082880008,15.202001684161058,2.308333158493042,0.006404399871826172,0.007998164743185043,0.672581672668457,0.2048492431640625,1.7484664916992188,0.005491785705089569,0.805844783782959,0.06390868127346039,0.9405719637870789,0.0009073733235709369
178,25.875752101420392,15.077746843057499,41.0777468430575,15.201994741637105,2.3083057403564453,0.01988840103149414,-0.010640469379723072,0.6725800633430481,0.20485080778598785,1.7484652996063232,0.005489368457347155,0.8058372139930725,0.06391557306051254,0.9406130909919739,0.00090751115931198
179,25.875753462610863,15.077743931230906,41.077743931230906,15.201990468620043,2.308311939239502,0.0279080867767334,-0.020625023171305656,0.6725793480873108,0.2048502266407013,1.7484596967697144,0.005487327929586172,0.8058313727378845,0.0639219805598259,0.9406462907791138,0.0009078775183297694
180,25.875752850300476,15.077742637007798,41.0777426370078,15.201989786707326,2.3082997798919678,0.02893972396850586,-0.02243412658572197,0.6725801229476929,0.2048504650592804,1.7484558820724487,0.005487504880875349,0.8058311343193054,0.06392139941453934,0.9406466484069824,0.0009077933500520885
181,25.875750382587487,15.077742924530426,41.077742924530426,15.20199254194294,2.308319091796875,0.020377397537231445,-0.013406478799879551,0.6725800633430481,0.20485053956508636,1.7484596967697144,0.005488180555403233,0.8058330416679382,0.0639195442199707,0.9406365156173706,0.0009078874136321247
182,25.8757468024897,15.077744056715549,41.077744056715545,15.201997254225844,2.3083066940307617,0.012612581253051758,-0.0035024750977754593,0.6725792288780212,0.20485058426856995,1.7484703063964844,0.005489335395395756,0.8058416247367859,0.06391116231679916,0.9405897855758667,0.0009076415444724262
183,25.875742731114492,15.077745307403195,41.07774530740319,15.202002576288699,2.3083057403564453,0.002742290496826172,0.006768569350242615,0.6725804209709167,0.20484986901283264,1.7484705448150635,0.00549094146117568,0.8058480620384216,0.06390487402677536,0.9405544400215149,0.0009075045236386359
184,25.875738872833125,15.077745993172442,41.07774599317244,15.202007120339317,2.308297872543335,-0.0054416656494140625,0.01563560776412487,0.6725819706916809,0.20484939217567444,1.7484675645828247,0.005492411088198423,0.8058525323867798,0.06389953196048737,0.9405292868614197,0.0009072379325516522
185,25.87573575447039,15.07774558532274,41.07774558532274,15.202009830852347,2.308321714401245,-0.007752895355224609,0.017743675038218498,0.6725813150405884,0.20485030114650726,1.7484740018844604,0.005492860917001963,0.8058546781539917,0.06389766931533813,0.9405186772346497,0.0009073253604583442
186,25.87573346036622,15.077744048400874,41.077744048400874,15.202010588034653,2.3083035945892334,-0.012034893035888672,0.02202417142689228,0.6725793480873108,0.20485076308250427,1.748484492301941,0.005492272321134806,0.8058564066886902,0.06389600038528442,0.9405088424682617,0.0009073807741515338
187,25.87573220029799,15.077741206103587,41.07774120610359,15.2020090058056,2.3083035945892334,-0.010385274887084961,0.01713825762271881,0.6725776791572571,0.20485202968120575,1.7484912872314453,0.005491380114108324,0.8058546781539917,0.06389700621366501,0.9405189752578735,0.0009074530680663884
188,25.87573176454369,15.077737505012239,41.07773750501224,15.202005740468547,2.30828857421875,-0.002725362777709961,0.005975990556180477,0.6725758910179138,0.20485278964042664,1.7484921216964722,0.005489266011863947,0.8058484792709351,0.06390280276536942,0.9405532479286194,0.0009077401482500136
189,25.87573155588377,15.077733767215067,41.077733767215065,15.202002211331294,2.308332681655884,0.0034401416778564453,-0.004103164188563824,0.6725736260414124,0.20485436916351318,1.748501181602478,0.005488010589033365,0.8058441281318665,0.06390664726495743,0.9405773878097534,0.0009079435840249062
190,25.87573113377572,15.077730666886572,41.07773066688657,15.201999533110854,2.3083202838897705,0.007988929748535156,-0.011384284123778343,0.6725730299949646,0.20485509932041168,1.748498558998108,0.005486635956913233,0.8058408498764038,0.06390931457281113,0.9405953288078308,0.000908150221221149
191,25.87573020833945,15.077728629408613,41.07772862940861,15.20199842106916,2.3083198070526123,0.012766122817993164,-0.01956256665289402,0.6725730299949646,0.20485429465770721,1.7484914064407349,0.005485289264470339,0.8058342933654785,0.06391514092683792,0.9406313300132751,0.0009084221674129367
192,25.875728500547993,15.077728101638053,41.07772810163805,15.201999601090058,2.3083176612854004,0.007970571517944336,-0.01455950178205967,0.6725730895996094,0.20485450327396393,1.7484943866729736,0.005485957954078913,0.8058379292488098,0.06391201168298721,0.9406121373176575,0.0009083538898266852
193,25.8757264128307,15.077728603962688,41.07772860396269,15.202002191131989,2.3082995414733887,0.003664731979370117,-0.01020473800599575,0.6725741028785706,0.2048533707857132,1.7484902143478394,0.0054864888079464436,0.8058412671089172,0.06390838325023651,0.940593421459198,0.0009082808392122388
194,25.87572427663851,15.077729745247181,41.07772974524718,15.202005468608672,2.308319568634033,-0.0011134147644042969,-0.0033529815264046192,0.6725717186927795,0.2048555165529251,1.748511552810669,0.005487677175551653,0.8058484792709351,0.06390167772769928,0.9405542016029358,0.0009080142481252551
195,25.875722425367414,15.077731001979267,41.07773100197927,15.202008576611853,2.308318614959717,-0.00667119026184082,0.0038255825638771057,0.672572910785675,0.2048555165529251,1.7485085725784302,0.005488630384206772,0.8058510422706604,0.0638989806175232,0.940539538860321,0.0009079301380552351
196,25.875721215671394,15.077731876883599,41.0777318768836,15.202010661212203,2.3083224296569824,-0.013074159622192383,0.011389309540390968,0.6725735664367676,0.20485444366931915,1.748509407043457,0.005489726085215807,0.8058542013168335,0.06389535963535309,0.9405221343040466,0.0009078314760699868
197,25.87572103017732,15.07773189223639,41.077731892236386,15.202010862059065,2.3083224296569824,-0.013074159622192383,0.011389309540390968,0.6725735664367676,0.20485444366931915,1.748509407043457,0.005489726085215807,0.8058542013168335,0.06389535963535309,0.9405221343040466,0.0009078314760699868
198,25.875721771586466,15.077731129658059,41.07773112965806,15.202009358071596,2.3083176612854004,-0.011587858200073242,0.008965231478214264,0.672572910785675,0.2048555165529251,1.7485085725784302,0.005488630384206772,0.8058510422706604,0.0638989806175232,0.940539538860321,0.0009079301380552351
199,25.875723248454108,15.077729828549332,41.07772982854933,15.202006580095222,2.3083412647247314,-0.004736185073852539,0.0006098956800997257,0.6725717186927795,0.2048555165529251,1.748511552810669,0.005487677175551653,0.8058484792709351,0.06390167772769928,0.9405542016029358,0.0009080142481252551
200,25.875724912369556,15.077728612500524,41.07772861250052,15.202003700130966,2.3082969188690186,0.0017366409301757812,-0.008277480490505695,0.6725737452507019,0.20485377311706543,1.748494267463684,0.005486867856234312,0.8058440089225769,0.06390554457902908,0.9405781626701355,0.0009081667521968484
201,25.87572629229665,15.077728084034298,41.0777280840343,15.202001791737647,2.3082995414733887,0.003664731979370117,-0.01020473800599575,0.6725741028785706,0.2048533707857132,1.7484902143478394,0.0054864888079464436,0.8058412671089172,0.06390838325023651,0.940593421459198,0.0009082808392122388
202,25.875727280066585,15.077728310508093,41.07772831050809,15.202001030441508,2.3082995414733887,0.003664731979370117,-0.01020473800599575,0.6725730895996094,0.20485450327396393,1.7484943866729736,0.005485957954078913,0.8058379292488098,0.06391201168298721,0.9406121373176575,0.0009083538898266852
203,25.87572791321229,15.07772922021087,41.07772922021087,15.202001306998579,2.3083417415618896,0.0074994564056396484,-0.013194127008318901,0.6725705862045288,0.20485608279705048,1.7485111951828003,0.005486073438078165,0.8058395981788635,0.06391002982854843,0.9406024217605591,0.0009082602337002754
204,25.875727954624445,15.077730955586444,41.077730955586446,15.202003000962002,2.3083198070526123,0.0031828880310058594,-0.006382361985743046,0.672572910785675,0.20485520362854004,1.7485020160675049,0.005487289745360613,0.8058441877365112,0.06390617787837982,0.9405770897865295,0.0009080795571208
205,25.875727766460308,15.077732965178834,41.07773296517883,15.202005198718524,2.308344602584839,-6.532669067382812e-05,-0.0015766052529215813,0.6725723147392273,0.2048555165529251,1.7485103607177734,0.005488231312483549,0.8058459162712097,0.06390423327684402,0.9405671954154968,0.0009079648880288005
206,25.87572760129758,15.07773488854448,41.077734888544484,15.202007287246904,2.3082985877990723,-0.00782632827758789,0.008132361806929111,0.6725755929946899,0.20485343039035797,1.7484934329986572,0.0054892441257834435,0.8058480024337769,0.06390219181776047,0.9405553936958313,0.0009077726281248033
